facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,patients_who_reported_that_staff_definitely_gave_care_in_a_professional_way_and_the_facility_was_clean,patients_who_reported_that_staff_somewhat_gave_care_in_a_professional_way_or_the_facility_was_somewhat_clean,patients_who_reported_that_staff_did_not_give_care_in_a_professional_way_or_the_facility_was_not_clean,facilities_and_staff_linear_mean_score,patients_who_reported_that_staff_definitely_communicated_about_what_to_expect_during_and_after_the_procedure,patients_who_reported_that_staff_somewhat_communicated_about_what_to_expect_during_and_after_the_procedure,patients_who_reported_that_staff_did_not_communicate_about_what_to_expect_during_and_after_the_procedure,communication_about_your_procedure_linear_mean_score,patients_who_gave_the_facility_a_rating_of_9_or_10_on_a_scale_from_0_lowest_to_10_highest,patients_who_gave_the_facility_a_rating_of_7_or_8_on_a_scale_from_0_lowest_to_10_highest,patients_who_gave_the_facility_a_rating_of_0_to_6_on_a_scale_from_0_lowest_to_10_highest,patients_rating_of_the_facility_linear_mean_score,patients_who_reported_yes_they_would_definitely_recommend_the_facility_to_family_or_friends,patients_who_reported_probably_yes_they_would_recommend_the_facility_to_family_or_friends,patients_who_reported_no_they_would_not_recommend_the_facility_to_family_or_friends,patients_recommending_the_facility_linear_mean_score,footnote,number_of_sampled_patients,number_of_completed_surveys,survey_response_rate_percent,start_date,end_date
25C0001054,MISSISSIPPI EYE SURGERY CENTER,3432 BIENVILLE BLVD,OCEAN SPRINGS,MS,39564,,(228) 244-0067,97,3,0,99,93,5,2,96,88,10,2,95,92,8,0,97,3,554,131,24,07/01/2024,06/30/2025
25C0001055,HATTIESBURG EYE CLINIC CATARCT AND LASIK SURGERY CENTER LLC,103 MILLSAPS DR,HATTIESBURG,MS,39402,,(601) 268-9959,98,2,0,99,89,9,2,93,90,7,3,96,91,8,1,97,"3,6",623,83,13,07/01/2024,06/30/2025
25C0001056,DESOTO SURGERY CENTER,"391 SOUTHCREST CIR, SUITE 100",SOUTHAVEN,MS,38671,,(662) 349-0910,99,1,0,99,92,7,1,96,93,6,1,97,90,7,3,95,"3,6",228,58,25,07/01/2024,06/30/2025
25C0001057,EYE CARE SURGERY CENTER SOUTHAVEN,7600 AIRWAYS BLVD #D,SOUTHAVEN,MS,38671,,(901) 685-2200,94,6,0,97,83,13,4,89,86,10,4,94,77,22,1,92,"3,6",701,98,14,07/01/2024,06/30/2025
25C0001058,CENTER FOR DIGESTIVE HEALTH LLC,589 GARFIELD ST,TUPELO,MS,38801,,(662) 377-4173,97,3,0,98,91,7,2,94,90,9,1,96,92,6,2,96,,1683,352,21,07/01/2024,06/30/2025
25C0001061,EYE SURGICAL CENTER OF MISSISSIPPI,1053 RIVER OAKS DR.,FLOWOOD,MS,39232,,(601) 709-1602,95,4,1,97,87,9,4,91,93,4,3,96,88,10,2,95,"3,6",396,55,14,07/01/2024,06/30/2025
25C0001064,MERIDIAN PLASTIC SURGERY CENTER,"5002 HWY 39 N, BUILDING D",MERIDIAN,MS,39301,,(601) 481-7070,99,1,0,99,93,6,1,96,99,1,0,97,95,5,0,98,"3,10",230,40,18,07/01/2024,06/30/2025
25C0001065,GASTROINTESTINAL ASSOCIATES ENDOSCOPY CENTER LLC,1815 MISSION 66,VICKSBURG,MS,39180,,(601) 355-1234,98,1,1,99,96,3,1,98,95,5,0,98,96,2,2,97,3,410,100,24,07/01/2024,06/30/2025
25C0001066,TOTAL PAIN CARE LLC,1001 14TH ST,MERIDIAN,MS,39301,,(601) 482-9224,98,2,0,99,94,5,1,96,96,4,0,98,92,5,3,96,3,1307,330,25,07/01/2024,06/30/2025
25C0001069,G I DIAGNOSTIC AND THERAPEUTIC CENTER LLC,"7668 AIRWAYS BLVD, BUILDING # 2",SOUTHAVEN,MS,38671,,(662) 349-6950,97,3,0,98,91,7,2,94,88,10,2,95,87,10,3,94,,1459,309,21,07/01/2024,06/30/2025
25C0001070,GASTROINTESTINAL ASSOCIATES ENDOSCOPY CENTER LLC,"106 HIGHLAND WAY, STE. 101",MADISON,MS,39110,,(601) 355-1234,95,5,0,97,95,5,0,97,89,11,0,96,95,5,0,98,"3,6",304,59,19,07/01/2024,06/30/2025
25C0001076,HATTIESBURG SURGERY CENTER LLC,139 FAIRFIELD DR.,HATTIESBURG,MS,39402,,(601) 450-2409,97,2,1,98,95,4,1,97,88,11,1,95,97,2,1,98,"3,6",316,67,21,07/01/2024,06/30/2025
25C0001077,SOUTHERN UROLOGY SURGERY CENTER LLC,139 FAIRFIELD DR,HATTIESBURG,MS,39402,,(601) 450-3409,96,3,1,98,95,5,0,97,94,5,1,97,91,8,1,97,"3,6",333,82,26,07/01/2024,06/30/2025
25C0001079,OXFORD UROCARE PLLC,1201 MEDICAL PARK DR. STE. 101,OXFORD,MS,38655,,(662) 234-5100,98,2,0,99,93,5,2,95,91,7,2,96,92,6,2,96,"3,6",436,89,21,07/01/2024,06/30/2025
25C0001080,PAIN CONSULTANTS ASC LLC,4105 HOSPITAL ST STE 112A,PASCAGOULA,MS,39581,,(228) 938-9842,100,0,0,100,96,3,1,98,94,6,0,98,92,7,1,97,3,420,133,32,07/01/2024,06/30/2025
25C0001081,THE SURGERY CENTER DBA ADVANCED SURGICAL CARE,2466 FLOWOOD DR SUITE A,FLOWOOD,MS,39232,,(601) 326-9393,98,2,0,99,96,3,1,98,94,5,1,97,96,3,1,98,3,737,267,36,07/01/2024,06/30/2025
25C0001082,COASTAL EYE SURGERY CENTER,14225 DEDEAUX RD,GULFPORT,MS,39503,,(228) 831-0778,94,5,1,97,92,7,1,96,85,12,3,95,95,3,2,98,"3,10",227,34,16,07/01/2024,06/30/2025
25C0001083,EYECARE SURGERY CENTER LLC,1501 LAKELAND DR. STE. 101,JACKSON,MS,39216,,(601) 366-5777,98,2,0,99,92,7,1,96,94,5,1,97,91,8,1,97,"3,6",363,91,25,07/01/2024,06/30/2025
25C0001085,MADISON PHYSICIAN SURGERY CENTER LLC,"401 BAPTIST DR, STE. 100",MADISON,MS,39110,,(601) 605-5393,96,3,1,97,94,5,1,96,90,8,2,96,87,11,2,95,3,395,113,29,07/01/2024,06/30/2025
25C0001086,SPECIALTY SURGERY CENTER LLC,7580 CLARINGTON COVE SUITE 101,SOUTHHAVEN,MS,38671,,(662) 548-2951,98,2,0,99,95,2,3,96,86,14,0,95,82,18,0,94,"3,10",127,29,23,07/01/2024,06/30/2025
25C0001088,MISSISSIPPI UROLOGY OUTPATIENT SURGERY CENTER LLC,501 MARSHALL ST SUITE 201,JACKSON,MS,39202,,(601) 353-9900,95,4,1,97,92,6,2,95,80,15,5,92,85,11,4,94,3,387,103,27,07/01/2024,06/30/2025
25C0001090,SOUTHERN EYE SURGERY AND LASER CENTER,1923 W 10TH ST,LAUREL,MS,39440,,(601) 264-3937,97,3,0,99,87,11,2,93,90,9,1,96,88,12,0,96,"3,6",260,62,24,07/01/2024,06/30/2025
25C0001091,UROLOGIC AMBULATORY SURGERY CENTER,3353 NORTH GLOSTER ST,TUPELO,MS,38804,,(662) 432-0753,96,3,1,97,92,7,1,95,87,11,2,95,87,11,2,95,,985,290,29,07/01/2024,06/30/2025
25C0001092,HATTIESBURG CLINIC PA NEPHROLOGY VASCULAR ACCESS,5909 HWY 49 SOUTH 14,HATTIESBURG,MS,39402,,(601) 296-2821,94,5,1,97,86,10,4,91,79,18,3,93,82,15,3,93,3,650,104,17,07/01/2024,06/30/2025
25C0001093,FLOWOOD VASCULAR ACCESS ASC LLC,1010 LAKELAND SQUARE EXTENSION SUITE B,FLOWOOD,MS,39232,,(601) 936-0890,100,0,0,100,99,1,0,99,95,3,2,97,91,6,3,94,"3,6",734,88,12,07/01/2024,06/30/2025
25C0001094,SPECIALTY SURGICAL CENTER LLC,104 BURNEY DR,FLOWOOD,MS,39232,,(601) 987-8200,97,2,1,98,94,5,1,97,91,9,0,98,93,7,0,98,"3,6",364,80,22,07/01/2024,06/30/2025
25C0001095,PREMIER SURGICAL CENTER LLC,160 FOUNTAINS BLVD SUITE C,MADISON,MS,39110,,(601) 391-2525,,,,,,,,,,,,,,,,,1,,,,,
25C0001097,SPECIALTY SURGERY & LASER CENTER,306 BRADLEY ROAD SUITE A,CORINTH,MS,38834,,(000) 000-0000,98,2,0,99,97,3,0,99,97,2,1,98,94,5,1,98,,526,206,39,07/01/2024,06/30/2025
25C0001098,SOG SURGERY CENTER LLC,1211 SOUTH GLOSTER ST SUITE B,TUPELO,MS,38801,,(662) 432-1490,98,2,0,99,97,2,1,98,91,5,4,95,95,5,0,98,"3,6",369,78,21,07/01/2024,06/30/2025
25C0001099,FLOWOOD SURGERY CENTER,120 STONE CREEK BLVD SUITE 400,FLOWOOD,MS,39232,,(601) 939-5532,97,2,1,98,89,8,3,93,87,10,3,94,80,15,5,90,"3,6",559,95,17,07/01/2024,06/30/2025
25C0001101,STARKVILLE SURGERY CENTER LLC,100 WALKER WAY,STARKVILLE,MS,39759,,(662) 320-6555,94,6,0,97,87,9,4,92,73,19,8,89,78,18,4,92,"3,6",327,56,18,07/01/2024,06/30/2025
25C0001102,AMBULATORY CARDIOVASCULAR CENTER OF MISSISSIPPI,415 SOUTH 28TH AVENUE 3RD FLOOR,HATTIESBURG,MS,39401,,(601) 579-5463,98,1,1,99,93,5,2,96,92,7,1,96,90,7,3,95,3,872,231,27,07/01/2024,06/30/2025
25C0001103,HS SURGERY PLLC DBA UROGYN SURGERY CENTER,160 FOUNTAINS BOULEVARD SUITE C,MADISON,MS,39110,,(601) 948-6540,93,6,1,96,89,10,1,94,88,8,4,96,83,13,4,92,"3,10",202,42,21,07/01/2024,06/30/2025
25C0001104,JACKSON HEART AND VASCULAR CENTER LLC,185 MEDICAL PARKWAY SUITE 101,FLOWOOD,MS,39232,,(601) 414-2501,99,1,0,99,96,4,0,98,98,2,0,98,98,0,2,98,3,715,259,36,07/01/2024,06/30/2025
25C0001105,SVILLE ASC NO 1 LLC DBA STARKVILLE PAIN SOLUTIONS,110 WALKER WAY,STARKVILLE,MS,39759,,(662) 377-5199,,,,,,,,,,,,,,,,,1,,,,,
25C0001108,EYE CARE SURGERY CENTER OF SOUTHAVEN LLC,7600 AIRWAYS BOULEVARD SUITE D,SOUTHAVEN,MS,38671,,(901) 685-2200,,,,,,,,,,,,,,,,,1,,,,,
25C0001109,VICKSBURG SPINE CENTER LLC,1903C MISSION 66,VICKSBURG,MS,39180,,(601) 994-5941,,,,,,,,,,,,,,,,,1,,,,,
26C0001002,SURGICENTER OF KANSAS CITY LLC,1800 E. MEYER BLVD,KANSAS CITY,MO,64131,,(816) 523-0100,99,1,0,99,96,4,0,98,95,5,0,97,91,8,1,96,3,708,261,37,07/01/2024,06/30/2025
26C0001006,WOODCREST SURGERY CENTER,900 NORTH HWY 67,ST LOUIS,MO,63141,,(314) 838-0321,,,,,,,,,,,,,,,,,1,,,,,
26C0001007,DOCTORS PARK SURGERY INC,30 DOCTORS PARK,CAPE GIRARDEAU,MO,63703,,(573) 334-9606,97,2,1,98,94,4,2,96,90,8,2,96,88,11,1,95,"3,6",373,96,26,07/01/2024,06/30/2025
26C0001012,SURGERY CENTER OF ST JOSEPH,3201 ASHLAND AVE,ST JOSEPH,MO,64506,,(816) 279-0079,,,,,,,,,,,,,,,,,1,,,,,
26C0001021,CREEKWOOD SURGERY CENTER LP,211 NORTHEAST 54TH ST SUITE 100,KANSAS CITY,MO,64118,,(816) 988-2553,96,4,0,98,92,7,1,96,93,5,2,96,87,12,1,95,,777,205,26,07/01/2024,06/30/2025
26C0001022,DISCOVER EYE SURGERY CENTER LLC,"4801 CLIFF AVE, STE. 101",INDEPENDENCE,MO,64055,,(816) 478-4400,98,2,0,99,93,5,2,96,84,11,5,93,82,15,3,92,3,314,116,37,07/01/2024,06/30/2025
26C0001026,REGIONAL SURGERY CENTER PC,1531 W. 32ND ST. STE. 107,JOPLIN,MO,64804,,(417) 781-3630,97,3,0,99,93,6,1,96,85,12,3,94,92,8,0,97,"3,6",407,51,13,07/01/2024,06/30/2025
26C0001028,SAINT LUKES GI DIAGNOSTICS LLC,4321 WASHINGTON STE. 5600,KANSAS CITY,MO,64111,,(816) 416-8353,96,4,0,98,90,8,2,94,87,12,1,95,81,18,1,93,,1010,209,21,07/01/2024,06/30/2025
26C0001029,MATTAX NEU PRATER SURGERY CENTER LLC,1265 E. PRIMROSE,SPRINGFIELD,MO,65804,,(417) 886-3937,96,4,0,98,93,4,3,95,92,4,4,95,94,2,4,96,"3,6",413,64,16,07/01/2024,06/30/2025
26C0001038,THE ENDOSCOPY CENTER EAST,3800 SOUTH WHITNEY AVE SUITE 100,INDEPENDENCE,MO,64055,,(816) 478-4887,98,2,0,99,95,4,1,97,91,8,1,96,88,10,2,95,3,1289,337,26,07/01/2024,06/30/2025
26C0001041,THE ENDOSCOPY CENTER CONSULTANTS IN GASTROENTEROLOGY,5330 NORTH OAK TRAFFICWAY SUITE 100,KANSAS CITY,MO,64118,,(816) 478-4887,97,3,0,99,94,5,1,96,93,6,1,96,90,8,2,96,3,1244,391,31,07/01/2024,06/30/2025
26C0001042,CMMP SURGICAL CENTER LLC,1705 CHRISTY DR. STE. 100,JEFFERSON CITY,MO,65101,,(573) 635-7022,98,2,0,99,94,5,1,96,94,5,1,97,92,6,2,96,3,441,146,33,07/01/2024,06/30/2025
26C0001043,MURPHY WATSON BURR SURGERY CENTER INC,5202 FARAON,ST JOSEPH,MO,64506,,(816) 233-7858,97,3,0,99,89,8,3,93,88,8,4,94,90,8,2,96,"3,6",827,89,11,07/01/2024,06/30/2025
26C0001044,EYE SURGERY CENTER OF WARRENSBURG,506 BURKARTH RD SUITE B,WARRENSBURG,MO,64093,,(660) 747-1888,98,1,1,99,93,5,2,95,90,9,1,96,84,12,4,92,"3,6",250,78,31,07/01/2024,06/30/2025
26C0001049,JCMG SURGERY CENTER INC,1241 WEST STADIUM BLVD,JEFFERSON CITY,MO,65109,,(573) 556-5716,95,5,0,97,95,4,1,97,88,12,0,96,87,12,1,95,3,431,138,32,07/01/2024,06/30/2025
26C0001051,SILVER SPRINGS SURGERY CENTER LLC,"319 S. SILVER SPRINGS RD., STE. B",CAPE GIRARDEAU,MO,63703,,(573) 332-1300,97,2,1,98,91,8,1,95,86,11,3,94,90,9,1,96,"3,6",722,76,11,07/01/2024,06/30/2025
26C0001052,ST PETERS ASC,114 PIPER HILL DR STE 101,ST PETERS,MO,63376,,(636) 928-1670,97,3,0,98,92,7,1,96,92,6,2,96,90,8,2,96,3,981,278,28,07/01/2024,06/30/2025
26C0001053,FOUR STATE SURGERY CENTER,1905 WEST 32 SUITE 201,JOPLIN,MO,64804,,(417) 206-7900,97,3,0,98,85,12,3,91,88,10,2,96,86,10,4,94,3,605,113,19,07/01/2024,06/30/2025
26C0001057,NORTHEAST MISSOURI AMBULATORY SURGERY CENTER LLC,98 MEDICAL DRIVE,HANNIBAL,MO,63401,,(573) 406-1301,98,2,0,99,89,10,1,94,87,10,3,94,84,11,5,92,3,336,115,34,07/01/2024,06/30/2025
26C0001060,SOUTH COUNTY OUTPATIENT ENDOSCOPY SERVICES LP,5139 MATTIS ROAD SUITE 100,ST LOUIS,MO,63128,,(314) 729-9780,99,1,0,99,93,6,1,96,95,4,1,97,91,8,1,96,,1028,359,35,07/01/2024,06/30/2025
26C0001061,MANCHESTER AMBULATORY SURGERY CENTER LP DBA DES PERES SQUARE SURGERY CENTER,1050 OLD DES PERES RD SUITE 150,SAINT LOUIS,MO,63131,,(314) 775-2264,96,4,0,98,92,7,1,95,85,13,2,94,85,13,2,94,,801,205,26,07/01/2024,06/30/2025
26C0001064,BRADFORD PLACE SURGERY AND LASER CENTERLLC,1531 E. BRADFORD STE. 120,SPRINGFIELD,MO,65804,,(417) 886-3900,98,2,0,99,92,7,1,95,94,6,0,98,88,10,2,95,3,548,114,21,07/01/2024,06/30/2025
26C0001065,SEDALIA SURGERY CENTER,3310 W. 10TH ST,SEDALIA,MO,65301,,(660) 829-4024,97,2,1,98,90,7,3,93,84,13,3,94,84,14,2,94,3,456,173,38,07/01/2024,06/30/2025
26C0001066,MIDWEST DIGESTIVE HEALTH CENTER LLC,3601 NORTHEAST RALPH POWELL RD,LEES SUMMIT,MO,64064,,(816) 251-1255,98,2,0,99,92,7,1,95,92,7,1,96,94,5,1,98,,900,234,26,07/01/2024,06/30/2025
26C0001069,BRIARCLIFF AMBULATORY SURGERY CENTER LP DBA BRIARCLIFF SURGERY CENTER,4150 NORTH MULBERRY DR SUITE 100,KANSAS CITY,MO,64116,,(816) 214-4364,98,2,0,99,92,6,2,95,93,6,1,96,90,9,1,96,,748,215,29,07/01/2024,06/30/2025
26C0001071,TIMBERLAKE SURGERY CENTER,14825 NORTH OUTER FORTY RD STE 100,CHESTERFIELD,MO,63017,,(636) 898-4702,98,2,0,99,96,3,1,98,93,6,1,96,90,10,0,97,"3,6",429,85,20,07/01/2024,06/30/2025
26C0001072,BLUE RIDGE SURGICAL CENTER LLC,4240 BLUE RIDGE BLVD. STE. 950,KANSAS CITY,MO,64133,,(816) 358-9990,98,2,0,99,88,11,1,94,85,12,3,94,78,20,2,92,"3,10",191,47,25,07/01/2024,06/30/2025
26C0001074,ADVANCED SURGERY CENTER,12607 OLIVE BLVD,ST LOUIS,MO,63141,,(618) 462-9818,98,2,0,99,91,7,2,95,88,10,2,95,83,16,1,94,3,574,220,38,07/01/2024,06/30/2025
26C0001075,ST JOSEPH CENTER FOR OUTPATIENT SURGERY LLC,4510 FREDERICK BLVD,ST JOSEPH,MO,64506,,(816) 364-9992,96,3,1,98,94,5,1,96,90,9,1,96,89,9,2,95,3,539,142,26,07/01/2024,06/30/2025
26C0001077,SSM HEALTH ENDOSCOPY CENTER,4203 SOUTH CLOVERLEAF DR,SAINT PETERS,MO,63376,,(636) 441-9990,98,1,1,99,94,4,2,96,94,4,2,97,89,10,1,96,3,1228,351,29,07/01/2024,06/30/2025
26C0001078,LIBERTY CATARACT CENTER LLC,1100 W. COLLEGE,LIBERTY,MO,64068,,(816) 415-3003,96,4,0,98,84,12,4,90,88,10,2,95,85,12,3,94,3,531,119,23,07/01/2024,06/30/2025
26C0001079,ST LOUIS WOMEN'S SURGERY CENTER LLC,"884 WOODSMILL RD., SUITE 100",BALLWIN,MO,63011,,(636) 779-0079,98,2,0,99,93,6,1,96,90,10,0,96,89,9,2,95,3,547,109,20,07/01/2024,06/30/2025
26C0001082,CHESTERFIELD SURGERY CENTER,17050 BAXTER RD SUITE 110,CHESTERFIELD,MO,63005,,(636) 537-0122,98,2,0,99,96,3,1,97,91,8,1,96,86,13,1,95,,762,211,28,07/01/2024,06/30/2025
26C0001085,COLUMBIA ENDOSCOPY CENTER,208 PORTLAND ST,COLUMBIA,MO,65201,,(573) 449-3500,98,2,0,99,96,3,1,97,96,3,1,97,93,6,1,97,3,492,207,42,07/01/2024,06/30/2025
26C0001087,ADVANCED AMBULATORY SURGICAL CARE LP,"10448 OLD OLIVE ST RD, SUITE 100",CREVE COEUR,MO,63141,,(314) 743-8091,97,3,0,98,92,7,1,96,89,10,1,95,86,13,1,95,,809,196,24,07/01/2024,06/30/2025
26C0001088,SURGERY CENTER OF COLUMBIA LP,305 NORTH KEENE ST SUITE 107,COLUMBIA,MO,65201,,(573) 256-6272,98,2,0,99,94,5,1,96,88,11,1,95,87,12,1,95,,615,199,32,07/01/2024,06/30/2025
26C0001091,ADVANCED ENDOSCOPY CENTER,"11525 OLDE CABIN RD, SUITE 101",CREVE COEUR,MO,63141,,(314) 400-9999,98,2,0,99,93,6,1,96,94,5,1,96,89,9,2,95,3,608,165,27,07/01/2024,06/30/2025
26C0001094,ST MARY'S SURGICAL CENTER LLC,203 NORTHWEST R MIZE RD SUITE 218,BLUE SPRINGS,MO,64014,,(816) 874-4181,97,2,1,98,94,4,2,96,83,16,1,95,87,12,1,95,3,491,114,24,07/01/2024,06/30/2025
26C0001095,SAINT LUKES SURGICENTER LEES SUMMIT,120 NORTHEAST SAINT LUKES BLVD,LEES SUMMIT,MO,64086,,(816) 347-5800,98,2,0,99,95,4,1,97,95,4,1,96,93,5,2,97,3,841,232,29,07/01/2024,06/30/2025
26C0001097,RIVERSIDE AMBULATORY SURGERY CENTER,100 VILLAGE SQUARE,HAZELWOOD,MO,63042,,(314) 373-8931,97,3,0,98,94,5,1,97,88,10,2,95,86,13,1,95,,1179,269,23,07/01/2024,06/30/2025
26C0001098,THE ENDOSCOPY CENTER LIBERTY,9601 NORTHEAST 79TH ST,KANSAS CITY,MO,64158,,(816) 478-4887,98,2,0,99,92,7,1,96,92,8,0,96,88,10,2,95,3,1125,353,31,07/01/2024,06/30/2025
26C0001100,WEST PLAINS AMBULATORY SURGERY CENTER,1401 DOCTORS DR,WEST PLAINS,MO,65775,,(417) 256-1400,98,2,0,99,92,7,1,95,89,6,5,94,86,14,0,95,3,689,190,28,07/01/2024,06/30/2025
26C0001103,CEDAR OAKS SURGERY CENTER LLC,706 BURKARTH RD,WARRENSBURG,MO,64093,,(660) 747-8868,98,2,0,99,94,5,1,97,93,7,0,97,94,5,1,98,3,443,161,36,07/01/2024,06/30/2025
26C0001106,WASHINGTON SURGERY CENTER INC,16 CHAMBER DR.,WASHINGTON,MO,63090,,(636) 239-9122,98,2,0,99,94,5,1,96,90,9,1,96,86,11,3,94,3,400,162,41,07/01/2024,06/30/2025
26C0001107,INTERVENTIONAL PAIN CENTER OF CHESTERFIELD,17300 NORTH OUTER 40 RD SUITE 100,CHESTERFIELD,MO,63005,,(636) 728-1977,99,1,0,99,94,4,2,96,92,8,0,97,90,7,3,95,3,622,174,28,07/01/2024,06/30/2025
26C0001108,MERCURY SURGERY CENTER,901 HEARTLAND RD SUITE 1820,ST. JOSEPH,MO,64506,,(816) 364-2772,99,1,0,100,95,4,1,98,85,13,2,95,85,12,3,93,"3,6",261,84,32,07/01/2024,06/30/2025
26C0001109,WEBSTER AMBULATORY SURGERY CENTER LP DBA LANDMARK SURGERY CENTER,9701 LANDMARK PARKWAY DR SUITE 100,SAINT LOUIS,MO,63127,,(314) 729-0100,99,1,0,99,90,8,2,94,89,9,2,95,86,13,1,95,,721,181,25,07/01/2024,06/30/2025
26C0001112,FRONTENAC AMBULATORY SURGERY AND SPINE CARE CENTER LP,10435 CLAYTON ROAD SUITE 110,FRONTENAC,MO,63131,,(314) 995-3990,98,1,1,99,93,6,1,96,91,7,2,96,87,12,1,95,,1044,230,22,07/01/2024,06/30/2025
26C0001113,NORTHLAND EYE SURGERY CENTER LLC,100 CLAYVIEW DR. STE. A,LIBERTY,MO,64068,,(816) 792-1900,98,2,0,99,92,8,0,96,100,0,0,97,96,4,0,99,"3,10",381,32,8,07/01/2024,06/30/2025
26C0001114,SURGERY CENTER OF INDEPENDENCE LP,"19550 EAST 39TH ST, SUITE 100",INDEPENDENCE,MO,64057,,(816) 478-2600,97,2,1,98,94,5,1,97,89,10,1,95,81,17,2,93,3,770,244,32,07/01/2024,06/30/2025
26C0001115,SKIN AND MOHS SURGERY CENTER LLC,3265 NE RALPH POWELL RD,LEES SUMMIT,MO,64064,,(913) 907-2340,97,3,0,99,91,6,3,94,92,7,1,96,92,8,0,97,"3,6",754,52,7,07/01/2024,06/30/2025
26C0001116,MASON RIDGE AMBULATORY SURGERY CENTER DBA GATEWAY ENDOSCOPY CENTER,12855 NORTH FORTY DR SUITE 150,SAINT LOUIS,MO,63141,,(314) 336-1130,99,1,0,100,94,5,1,96,95,4,1,97,94,5,1,97,,923,287,31,07/01/2024,06/30/2025
26C0001117,TWIN CITIES AMBULATORY SURGERY CENTER LP,1101 W. GANNON DR.,FESTUS,MO,63028,,(636) 931-5997,97,3,0,99,93,6,1,96,87,11,2,95,86,11,3,94,,561,190,34,07/01/2024,06/30/2025
26C0001118,EYE SURGERY CENTER NORTHLAND LLC,"9401 N. OAK TRAFFIC WAY, #124",KANSAS CITY,MO,64155,,(816) 478-1230,98,2,0,99,95,3,2,96,93,5,2,96,88,10,2,95,"3,6",233,69,30,07/01/2024,06/30/2025
26C0001120,SURGERY CENTER OF BRANSON LLC,1000 JAMES EPPS RD. STE. 3,BRANSON,MO,65616,,(417) 334-9689,99,1,0,100,89,10,1,94,93,4,3,96,86,9,5,93,"3,10",279,46,17,07/01/2024,06/30/2025
26C0001125,ST LOUIS EYE SURGERY AND LASER CTR,12990 MANCHESTER RD SUITE 103,ST LOUIS,MO,63131,,(314) 686-4200,95,5,0,98,86,9,5,90,91,7,2,96,86,12,2,94,"3,6",1168,84,7,07/01/2024,06/30/2025
26C0001128,PHYSICIANS SURGERY CENTER,170 MEDICAL DR,HANNIBAL,MO,63401,,(573) 231-0175,,,,,,,,,,,,,,,,,1,,,,,
26C0001130,MIDAMERICA SURGERY CENTER LLC,1815 CLARKSON RD SUITE 103,CHESTERFIELD,MO,63017,,(636) 534-5101,95,5,0,97,89,10,1,94,88,8,4,94,87,10,3,95,"3,6",246,85,35,07/01/2024,06/30/2025
26C0001131,THE SURGICAL CENTER AT COLUMBIA ORTHOPAEDIC GROUP LLC,1 SOUTH KEENE ST SUITE 100,COLUMBIA,MO,65201,,(573) 499-6505,97,3,0,98,93,6,1,96,93,6,1,96,92,6,2,96,3,842,331,40,07/01/2024,06/30/2025
26C0001132,MERCY SOUTH ASC LLC DBA MERCY OUTPATIENT SURGERY CENTER WEST BEND,12345 WEST BEND DRIVE SUITE 201,SAINT LOUIS,MO,63128,,(314) 722-2530,96,4,0,98,89,9,2,93,90,7,3,95,85,12,3,93,"3,6",263,67,25,07/01/2024,06/30/2025
26C0001133,ST LOUIS SPINE AND ORTHOPEDIC SURGERY CTR,1130 TOWN AND COUNTRY,TOWN AND COUNTRY,MO,63017,,(636) 256-0320,99,1,0,100,96,4,0,98,93,7,0,97,90,10,0,96,"3,6",267,65,24,07/01/2024,06/30/2025
26C0001134,32ND STREET SURGERY CENTER LLC,"1531 EAST 32ND ST, SUITE 6",JOPLIN,MO,64804,,(417) 627-9699,97,3,0,98,94,5,1,96,92,8,0,97,91,7,2,96,3,1407,447,32,07/01/2024,06/30/2025
26C0001138,OLD TESSON SURGERY CENTER,12639 OLD TESSON SUITE 130,ST. LOUIS,MO,63128,,(314) 748-4225,99,1,0,99,95,4,1,97,92,7,1,97,91,9,0,97,,679,278,41,07/01/2024,06/30/2025
26C0001141,SSM ST CLARE SURGICAL CENTER LLC,1055 BOWLES AVE STE 100,FENTON,MO,63026,,(636) 203-9700,98,2,0,99,95,5,0,97,91,8,1,96,87,12,1,95,"3,6",369,59,16,07/01/2024,06/30/2025
26C0001142,FREEMAN SURGICAL CENTER LLC,811 WEST 34TH ST,JOPLIN,MO,64804,,(417) 622-4270,97,2,1,98,89,8,3,93,88,8,4,94,85,11,4,93,3,678,182,27,07/01/2024,06/30/2025
26C0001144,ST. CHARLES SURGERY CENTER,3501 HARRY S TRUMAN BLVD,ST. CHARLES,MO,63301,,(636) 757-1973,95,4,1,97,87,10,3,92,91,8,1,96,87,12,1,95,"3,6",786,73,9,07/01/2024,06/30/2025
26C0001146,FSC INVESTMENTS LLC,8453 N. LINDBERGH BLVD,FLORISSANT,MO,63031,,(314) 736-1080,97,3,0,98,95,4,1,97,91,7,2,96,87,9,4,94,3,530,226,43,07/01/2024,06/30/2025
26C0001148,EMERSON SURGERY CENTER LLC,"633 EMERSON RD, SUITE 140",ST LOUIS,MO,63141,,(314) 991-9922,98,2,0,99,94,5,1,97,92,7,1,97,88,12,0,96,,694,167,24,07/01/2024,06/30/2025
26C0001152,MID MISSOURI SURGERY CENTER LLC,"1410 FORUM KATY PARKWAY, STE. 102",COLUMBIA,MO,65203,,(573) 397-6556,92,7,1,95,88,11,1,94,88,9,3,94,86,12,2,95,"3,6",355,65,19,07/01/2024,06/30/2025
